,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings,class
3287,0,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.5529999999999999,12,3
3288,1,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12,3
3289,0,0.705,0.535,0.18,1.685,0.693,0.42,0.4045,12,3
3290,1,0.765,0.6,0.22,2.302,1.0070000000000001,0.509,0.6205,12,3
3291,1,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12,3
3292,0,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12,3
3293,1,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12,3
3294,1,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12,3
3295,0,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,12,3
3296,0,0.595,0.465,0.155,1.026,0.4645,0.11199999999999999,0.305,12,3
3297,1,0.505,0.385,0.15,0.6415,0.24600000000000002,0.152,0.215,12,3
3298,0,0.73,0.575,0.185,1.8795,0.9309999999999999,0.38,0.4825,12,3
3299,1,0.725,0.505,0.185,1.9780000000000002,1.026,0.4255,0.4505,12,3
3300,1,0.715,0.55,0.19,2.0045,1.0465,0.40700000000000003,0.5075,12,3
3301,1,0.7,0.575,0.19,2.273,1.095,0.418,0.638,12,3
3302,0,0.625,0.43,0.175,1.411,0.5720000000000001,0.297,0.395,12,3
3303,1,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865,12,3
3304,0,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17,12,3
3305,0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12,3
3306,1,0.63,0.495,0.16,1.093,0.49700000000000005,0.221,0.315,12,3
3307,0,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12,3
3308,1,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12,3
3309,0,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,12,3
3310,0,0.67,0.525,0.19,1.527,0.5755,0.353,0.44,12,3
3311,1,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12,3
3312,0,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,12,3
3313,0,0.65,0.565,0.2,1.6645,0.753,0.36700000000000005,0.43,12,3
3314,0,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12,3
3315,1,0.645,0.495,0.19,1.5390000000000001,0.6115,0.408,0.445,12,3
3316,0,0.645,0.485,0.15,1.151,0.5935,0.2315,0.293,12,3
3317,0,0.61,0.47,0.195,1.2735,0.469,0.3315,0.39799999999999996,12,3
3318,0,0.72,0.565,0.17,1.6130000000000002,0.723,0.3255,0.4945,12,3
3319,0,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12,3
3320,0,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12,3
3321,0,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,12,3
3322,0,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,12,3
3323,1,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,12,3
3324,1,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12,3
3325,1,0.63,0.505,0.175,1.2209999999999999,0.555,0.252,0.34,12,3
3326,1,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12,3
3327,1,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,12,3
3328,0,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,12,3
3329,1,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12,3
3330,1,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12,3
3331,0,0.48,0.39,0.125,0.6905,0.21899999999999997,0.155,0.2,12,3
3332,0,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12,3
3333,1,0.64,0.585,0.195,1.6469999999999998,0.7225,0.331,0.47100000000000003,12,3
3334,1,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12,3
3335,1,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12,3
3336,1,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12,3
3337,1,0.695,0.525,0.175,1.742,0.696,0.389,0.505,12,3
3338,0,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12,3
3339,0,0.74,0.575,0.22,2.012,0.8915,0.5265,0.47100000000000003,12,3
3340,0,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12,3
3341,0,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12,3
3342,0,0.45,0.345,0.115,0.496,0.1905,0.11699999999999999,0.14,12,3
3343,0,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,12,3
3344,1,0.77,0.62,0.195,2.5155,1.1155,0.6415,0.642,12,3
3345,1,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,12,3
3346,0,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12,3
3347,1,0.525,0.425,0.12,0.7020000000000001,0.3335,0.1465,0.22,12,3
3348,0,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,12,3
3349,1,0.62,0.485,0.155,1.0295,0.425,0.2315,0.335,12,3
3350,1,0.635,0.525,0.16,1.195,0.5435,0.24600000000000002,0.335,12,3
3351,1,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,12,3
3352,0,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,12,3
3353,1,0.665,0.515,0.2,1.2695,0.5115,0.2675,0.436,12,3
3354,1,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,12,3
3355,1,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12,3
3356,0,0.67,0.53,0.205,1.4015,0.643,0.2465,0.41600000000000004,12,3
3357,1,0.68,0.54,0.19,1.6230000000000002,0.7165,0.354,0.4715,12,3
3358,1,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,12,3
3359,0,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,12,3
3360,1,0.505,0.395,0.135,0.5915,0.28800000000000003,0.1315,0.185,12,3
3361,1,0.47,0.37,0.135,0.547,0.222,0.1325,0.17,12,3
3362,1,0.575,0.45,0.185,0.925,0.342,0.19699999999999998,0.35,12,3
3363,0,0.505,0.39,0.175,0.6920000000000001,0.267,0.15,0.215,12,3
3364,0,0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12,3
3365,1,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12,3
3366,1,0.46,0.375,0.135,0.4935,0.18600000000000003,0.0845,0.17,12,3
3367,1,0.75,0.595,0.205,2.2205,1.083,0.42100000000000004,0.63,12,3
3368,1,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,12,3
3369,1,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,12,3
3370,1,0.415,0.315,0.125,0.38799999999999996,0.068,0.09,0.125,12,3
3371,0,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,12,3
3372,0,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12,3
3373,1,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12,3
3374,1,0.51,0.395,0.145,0.6185,0.21600000000000003,0.1385,0.24,12,3
3375,1,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12,3
3376,0,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12,3
3377,0,0.74,0.565,0.205,2.119,0.9655,0.5185,0.48200000000000004,12,3
3378,0,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12,3
3379,0,0.435,0.335,0.11,0.38299999999999995,0.1555,0.0675,0.135,12,3
3380,0,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,12,3
3381,0,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,12,3
3382,0,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12,3
3383,0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12,3
3384,0,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12,3
3385,0,0.63,0.505,0.165,1.065,0.4595,0.21600000000000003,0.315,12,3
3386,1,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12,3
3387,0,0.735,0.565,0.205,2.1275,0.9490000000000001,0.46,0.565,12,3
3388,1,0.55,0.45,0.155,0.7895,0.34299999999999997,0.159,0.25,12,3
3389,0,0.68,0.5,0.185,1.7409999999999999,0.7665,0.3255,0.4685,12,3
3390,1,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12,3
3391,1,0.72,0.565,0.2,2.1055,1.0170000000000001,0.363,0.494,12,3
3392,0,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12,3
3393,0,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12,3
3394,0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12,3
3395,0,0.515,0.435,0.17,0.631,0.2765,0.111,0.21600000000000003,12,3
3396,0,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,12,3
3397,1,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12,3
3398,1,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12,3
3399,1,0.665,0.52,0.175,1.3725,0.606,0.32,0.395,12,3
3400,0,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12,3
3401,0,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12,3
3402,0,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12,3
3403,0,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12,3
3404,1,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12,3
3405,0,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12,3
3406,1,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12,3
3407,0,0.62,0.48,0.18,1.2215,0.5820000000000001,0.2695,0.313,12,3
3408,0,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,12,3
3409,0,0.62,0.485,0.18,1.1540000000000001,0.4935,0.256,0.315,12,3
3410,1,0.645,0.5,0.175,1.286,0.5645,0.28800000000000003,0.386,12,3
3411,1,0.735,0.59,0.205,2.0869999999999997,0.909,0.474,0.625,12,3
3412,1,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12,3
3413,1,0.41,0.325,0.12,0.3745,0.158,0.081,0.125,12,3
3414,1,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12,3
3415,1,0.48,0.38,0.13,0.6175,0.3,0.142,0.175,12,3
3416,1,0.63,0.49,0.18,1.13,0.45799999999999996,0.2765,0.315,12,3
3417,0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,3
3418,0,0.58,0.44,0.18,0.8540000000000001,0.3665,0.1635,0.245,12,3
3419,0,0.59,0.465,0.15,0.997,0.392,0.24600000000000002,0.34,12,3
3420,1,0.745,0.575,0.2,1.8840000000000001,0.9540000000000001,0.336,0.495,12,3
3421,0,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12,3
3422,1,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12,3
3423,0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12,3
3424,0,0.52,0.41,0.155,0.727,0.29100000000000004,0.1835,0.235,12,3
3425,1,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12,3
3426,1,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12,3
3427,0,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,12,3
3428,0,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12,3
3429,0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12,3
3430,0,0.61,0.47,0.16,1.0170000000000001,0.426,0.2255,0.32,12,3
3431,1,0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12,3
3432,0,0.645,0.51,0.2,1.5675,0.621,0.36700000000000005,0.46,12,3
3433,0,0.5,0.4,0.145,0.63,0.23399999999999999,0.1465,0.23,12,3
3434,1,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,3
3435,1,0.605,0.5,0.175,1.0979999999999999,0.4765,0.23199999999999998,0.375,12,3
3436,0,0.585,0.465,0.17,0.9915,0.3865,0.22399999999999998,0.265,12,3
3437,0,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,3
3438,1,0.5,0.405,0.155,0.772,0.34600000000000003,0.1535,0.245,12,3
3439,0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,3
3440,1,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,3
3441,0,0.49,0.38,0.13,0.539,0.22899999999999998,0.1355,0.165,12,3
3442,1,0.61,0.485,0.17,1.0225,0.419,0.2405,0.36,12,3
3443,1,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12,3
3444,1,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,3
3445,0,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12,3
3446,1,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12,3
3447,0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12,3
3448,0,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12,3
3449,0,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12,3
3450,0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12,3
3451,0,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12,3
3452,0,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12,3
3453,0,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12,3
3454,1,0.59,0.445,0.14,0.9309999999999999,0.35600000000000004,0.23399999999999999,0.28,12,3
3455,0,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,12,3
3456,0,0.565,0.505,0.21,1.2765,0.501,0.27899999999999997,0.355,12,3
3457,0,0.64,0.505,0.19,1.2765,0.4835,0.32799999999999996,0.4,12,3
3458,0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12,3
3459,0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12,3
3460,1,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12,3
3461,0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12,3
3462,1,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12,3
3463,1,0.595,0.47,0.175,0.991,0.382,0.2395,0.5,12,3
3464,0,0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12,3
3465,1,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12,3
3466,0,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12,3
3467,0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,12,3
3468,1,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12,3
3469,1,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,3
3470,0,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12,3
3471,0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,12,3
3472,0,0.595,0.455,0.155,1.0605,0.5135,0.2165,0.3,12,3
3473,0,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12,3
3474,1,0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12,3
3475,0,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,3
3476,1,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12,3
3477,0,0.57,0.465,0.18,1.295,0.33899999999999997,0.2225,0.44,12,3
3478,0,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12,3
3479,1,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12,3
3480,1,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12,3
3481,0,0.645,0.52,0.19,1.3105,0.58,0.28800000000000003,0.37,12,3
3482,0,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12,3
3483,0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12,3
3484,1,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13,3
3485,0,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13,3
3486,0,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,3
3487,1,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13,3
3488,1,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,13,3
3489,1,0.62,0.515,0.175,1.2209999999999999,0.535,0.24100000000000002,0.395,13,3
3490,1,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,13,3
3491,0,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13,3
3492,1,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13,3
3493,0,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13,3
3494,0,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13,3
3495,0,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,13,3
3496,1,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,13,3
3497,0,0.645,0.5,0.17,1.1845,0.4805,0.27399999999999997,0.355,13,3
3498,0,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13,3
3499,0,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,13,3
3500,0,0.595,0.495,0.185,1.285,0.41600000000000004,0.22399999999999998,0.485,13,3
3501,1,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13,3
3502,0,0.605,0.45,0.195,1.0979999999999999,0.48100000000000004,0.2895,0.315,13,3
3503,1,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13,3
3504,1,0.625,0.465,0.14,1.195,0.4825,0.205,0.4,13,3
3505,1,0.76,0.605,0.215,2.173,0.8009999999999999,0.4915,0.6459999999999999,13,3
3506,1,0.7,0.55,0.195,1.6245,0.675,0.34700000000000003,0.535,13,3
3507,1,0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13,3
3508,0,0.7,0.575,0.205,1.7730000000000001,0.605,0.447,0.5379999999999999,13,3
3509,1,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,13,3
3510,0,0.655,0.5,0.22,1.359,0.642,0.3255,0.405,13,3
3511,1,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13,3
3512,1,0.5,0.4,0.165,0.825,0.254,0.205,0.285,13,3
3513,0,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,13,3
3514,1,0.675,0.525,0.16,1.2835,0.5720000000000001,0.2755,0.3545,13,3
3515,1,0.615,0.48,0.18,1.1595,0.4845,0.2165,0.325,13,3
3516,1,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,13,3
3517,1,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,13,3
3518,0,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13,3
3519,1,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13,3
3520,1,0.57,0.415,0.13,0.88,0.4275,0.1955,0.23800000000000002,13,3
3521,1,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13,3
3522,0,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13,3
3523,0,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13,3
3524,0,0.575,0.46,0.19,0.9940000000000001,0.392,0.2425,0.34,13,3
3525,0,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13,3
3526,0,0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13,3
3527,0,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13,3
3528,1,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,3
3529,1,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,13,3
3530,0,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13,3
3531,0,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13,3
3532,0,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13,3
3533,0,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13,3
3534,1,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13,3
3535,1,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,13,3
3536,0,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13,3
3537,0,0.46,0.355,0.13,0.45799999999999996,0.192,0.1055,0.13,13,3
3538,1,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13,3
3539,1,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13,3
3540,1,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,3
3541,1,0.505,0.38,0.13,0.6559999999999999,0.22699999999999998,0.1785,0.22,13,3
3542,0,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,3
3543,0,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13,3
3544,0,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33,13,3
3545,0,0.45,0.35,0.145,0.5425,0.1765,0.12300000000000001,0.175,13,3
3546,1,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13,3
3547,0,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,13,3
3548,0,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13,3
3549,0,0.605,0.47,0.14,0.9390000000000001,0.3385,0.201,0.32,13,3
3550,0,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13,3
3551,0,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13,3
3552,1,0.415,0.345,0.135,0.3865,0.128,0.07,0.14800000000000002,13,3
3553,0,0.405,0.31,0.12,0.3095,0.138,0.057999999999999996,0.095,13,3
3554,0,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13,3
3555,0,0.46,0.355,0.14,0.4935,0.21600000000000003,0.133,0.115,13,3
3556,0,0.5,0.4,0.15,0.8085,0.273,0.11199999999999999,0.295,13,3
3557,0,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13,3
3558,0,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13,3
3559,0,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13,3
3560,0,0.51,0.4,0.13,0.5735,0.21899999999999997,0.1365,0.195,13,3
3561,0,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13,3
3562,0,0.66,0.53,0.17,1.3259999999999998,0.519,0.2625,0.44,13,3
3563,0,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13,3
3564,0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,3
3565,0,0.605,0.46,0.17,1.122,0.34700000000000003,0.3045,0.315,13,3
3566,1,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13,3
3567,0,0.49,0.39,0.135,0.5785,0.2465,0.12300000000000001,0.2,13,3
3568,1,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13,3
3569,0,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205,13,3
3570,1,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4,13,3
3571,1,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,13,3
3572,1,0.49,0.39,0.14,0.7070000000000001,0.2795,0.2185,0.18,13,3
3573,1,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13,3
3574,1,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13,3
3575,0,0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13,3
3576,1,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13,3
3577,0,0.72,0.575,0.17,1.9335,0.9129999999999999,0.389,0.51,13,3
3578,1,0.645,0.515,0.24,1.5415,0.47100000000000003,0.369,0.535,13,3
3579,0,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13,3
3580,1,0.63,0.515,0.155,1.2590000000000001,0.4105,0.19699999999999998,0.41,13,3
3581,1,0.675,0.545,0.185,1.7375,0.8759999999999999,0.3135,0.469,13,3
3582,0,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13,3
3583,1,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13,3
3584,1,0.565,0.435,0.185,0.9815,0.32899999999999996,0.136,0.39,13,3
3585,0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13,3
3586,1,0.57,0.44,0.155,1.1159999999999999,0.4775,0.2315,0.27,13,3
3587,0,0.59,0.445,0.13,1.1325,0.3825,0.23399999999999999,0.32,13,3
3588,1,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13,3
3589,1,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,13,3
3590,0,0.475,0.4,0.115,0.541,0.18600000000000003,0.1025,0.21,13,3
3591,1,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295,13,3
3592,1,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,13,3
3593,0,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13,3
3594,0,0.53,0.425,0.13,0.7170000000000001,0.2115,0.166,0.255,13,3
3595,0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13,3
3596,1,0.58,0.46,0.13,0.9209999999999999,0.35700000000000004,0.18100000000000002,0.29,13,3
3597,0,0.585,0.465,0.14,0.9079999999999999,0.381,0.1615,0.315,13,3
3598,1,0.655,0.53,0.195,1.3880000000000001,0.5670000000000001,0.2735,0.41,13,3
3599,0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,13,3
3600,0,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,13,3
3601,0,0.595,0.495,0.235,1.3659999999999999,0.5065,0.21899999999999997,0.52,13,3
3602,0,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13,3
3603,0,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13,3
3604,0,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,13,3
3605,1,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,13,3
3606,0,0.535,0.45,0.135,0.8075,0.322,0.18100000000000002,0.25,13,3
3607,0,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29,13,3
3608,0,0.495,0.38,0.145,0.515,0.175,0.098,0.212,13,3
3609,0,0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,13,3
3610,0,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13,3
3611,0,0.67,0.52,0.15,1.406,0.519,0.348,0.37,13,3
3612,1,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195,13,3
3613,0,0.45,0.35,0.135,0.56,0.231,0.13699999999999998,0.145,13,3
3614,0,0.545,0.445,0.175,0.8525,0.3465,0.18899999999999997,0.295,13,3
3615,0,0.67,0.545,0.175,1.7069999999999999,0.6995,0.387,0.575,13,3
3616,1,0.71,0.56,0.175,1.724,0.5660000000000001,0.4575,0.4625,13,3
3617,0,0.72,0.575,0.215,2.226,0.8955,0.405,0.62,13,3
3618,0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13,3
3619,1,0.65,0.515,0.18,1.3315,0.5665,0.34700000000000003,0.405,13,3
3620,1,0.62,0.48,0.16,1.0765,0.41200000000000003,0.253,0.3,13,3
3621,1,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13,3
3622,0,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13,3
3623,0,0.435,0.35,0.11,0.384,0.14300000000000002,0.1005,0.125,13,3
3624,1,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,13,3
3625,0,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13,3
3626,0,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13,3
3627,1,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13,3
3628,1,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13,3
3629,1,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13,3
3630,0,0.62,0.5,0.175,1.146,0.47700000000000004,0.23,0.39,13,3
